w1,w2,w3,w4,vx,vy,w
3.1179602781032063,-2.1517540499871446,3.0806600319794377,-3.2810047198745993,0.015317230804418004,0.021839008475273723,-0.25847509066543084
-2.193017812234425,-4.182238715062363,3.3173091739026646,-1.2102525478872428,-0.08536399802562732,0.05076681637923938,-0.14481739165817437
-3.063514689072174,-3.421678244226504,0.48541133412422965,-3.3461310145909353,-0.18691825227530767,0.0694675758712167,-0.09310457564154433
-4.08812010644548,-3.1086735263589027,4.435441257099944,2.66431156072679,-0.0019408162995529744,0.055011525529194624,-0.017592958139701704
3.7894965840872814,-3.620359042952672,4.353568818892295,0.6526731423948009,0.10350759004843411,-0.07417919901084918,-0.2469055845230544
2.120658808484616,4.525812118026677,0.9513661204190091,1.0283943877752915,0.17252462869411186,0.04656250084371557,0.055159590597740955
-4.200650752290924,-2.2713303295648912,0.7551726045498439,-0.5720735713638989,-0.12577764097339741,0.06513133197279551,0.013379427706939789
0.8714080585198207,-0.6515730757971738,3.5652673693659427,-3.3777354752461997,0.008147337536847807,0.10840043420590295,-0.18813297730953638
2.1693855498689443,2.3619325284325354,2.0977088287237065,2.849938914880477,0.1895793164381133,-0.011193662151863588,0.02099504588267472
4.92438315307785,-0.06566726183406058,2.1713762211469323,4.92970107207138,0.239195863689242,-0.15496750531672715,-0.04959390142194362
-1.1661542317306806,-4.740224261983225,0.5069381482735764,-4.454263262146173,-0.19707407215173006,0.02774262760334411,-0.18967269868160652
4.943370556437944,-0.7916847125329802,-2.0457752580810515,4.086021233805891,0.12383863639259607,-0.23733703521715732,0.008816471620355966
-4.937542586379097,-3.0435114515392705,-3.591240282034497,2.9195186429143014,-0.17305551354077126,-0.09233455580217945,0.18677311243974726
-0.9371458129803223,3.2639122045315414,-3.655999634429792,4.534887809801374,0.06411309133845602,-0.07979658853438604,0.27537656581651176
3.80642544109174,-1.5467648193433758,-4.160110978454225,-2.8706639655317767,-0.09542228644475274,-0.13285274546715128,-0.0903054055002815
3.7615847218717153,3.9136806719889687,-3.250786934770776,0.6369192292023005,0.10122795376584418,-0.07471220427711646,0.08977338031311845
4.812121931248125,4.279400978633108,2.2805243435759994,3.2286409689964586,0.29201376444907384,-0.02961675156070953,0.009231014951232056
-3.993432081990557,3.37059798371212,3.666250533638184,4.27348223205491,0.14633797334829315,0.13513596734571903,0.1771391503137645
3.759828270645883,0.4763476602704877,-2.1100217178864265,-0.7185085528930681,0.028152913202737526,-0.09349987550737508,-0.042043721008489715
-1.8703680442278845,2.729544153908731,3.375790148556664,-3.847305085685658,0.007753223451037048,0.23646014864757875,-0.05829295635790459
-4.2964338022117134,4.362573325430027,2.8016627960769567,0.4249033575358121,0.06585411353662166,0.22071533132365773,0.13960550420223547
1.7129385360325813,-2.9247852221053527,-0.5972931558478889,-0.3081373800068423,-0.042345544438550056,-0.09853759067957961,-0.09663484405104195
-1.8722743736058032,2.6508332817987927,-4.229609076199457,-3.2518770465122913,-0.1340585442903752,0.0709075125143486,0.12224088189092804
-1.9808669030767687,-2.756686209669279,4.659969806917989,0.7853477462301504,0.014155288808041826,0.06197605508190656,-0.10334314149511886
-0.17800868263243252,-2.7997592152990816,1.0133367970339133,-4.459984922578004,-0.12848832046951209,0.05703142373890536,-0.17989049449507924
3.5941765753833828,-0.7338246442497809,-0.23268293539080442,4.913331301425156,0.15082000594335906,-0.18948030912898248,0.018178067048506615
-2.106926907745205,3.030885728702094,-1.0415406591218224,-1.5501263323551129,-0.03335416341040093,0.11292796619361178,0.10287171029364464
0.7685513185336479,-2.0447454389291106,-3.6927589129565606,-0.7350188645942719,-0.1140794379589259,-0.11542073611650094,0.0032098509088784423
3.2896405400061095,-2.5307538463862613,-2.905270942309116,-3.7436127812456146,-0.11779994059869765,-0.09964105094911745,-0.1479719161184193
-3.603637296700266,2.9711629778504314,-2.974785973032492,-4.686928488916781,-0.16588377561598214,0.16573885580869974,0.108059061303698
-3.1084198670305083,-2.942608404186605,0.6701988630040754,2.6412369851814796,-0.05479184846063117,-0.03610453318667002,0.04748554633380683
1.803708472763268,-0.5674065803017889,1.6442377337859266,0.8626843132549418,0.07486447879004696,-0.03179123265068144,-0.07005929941324537
-4.1322460306085045,-3.3552301743506407,-1.9096660549955704,-0.12433554093434829,-0.1904295560177813,-0.020166293156067168,0.05694103045153525
-1.6191817351740765,-0.6976391622255482,1.6956006562989483,-0.5860750120266331,-0.024145905062546193,0.0640643648254822,-0.030225179897267848
-0.00747740097748828,4.331630938207763,-2.9931339213373462,-2.1915279372890293,-0.017210166427922023,0.07075004710273868,0.11423809607185707
1.7921672120543706,3.016600004006806,-0.33879128830977123,-4.788136473817332,-0.0063632109213185295,0.11347555954919993,-0.07166471985678056
2.898415088965205,-0.14199440144242637,-2.5195427806012525,-2.448245948870549,-0.044227360838980455,-0.0622341264427667,-0.06598028130393171
0.13180873372256396,-2.5258203881789996,-2.144718806617015,-2.669417670967189,-0.1441629626408128,-0.04265860515102779,-0.07071839969448307
-0.46360614301871905,-3.7457164402352126,3.909428890346703,2.9623533392504093,0.05324919292686362,-0.046700694922403994,-0.09398190774028418
4.708184358361651,-4.224421477658574,1.5784943488913754,-0.8692916655963767,0.023859311279961517,-0.12969639643064945,-0.252897596677955
-0.16335207730808854,-1.7350446821862442,-0.22412745620804841,-0.3058788829942092,-0.048568061973931806,-0.0297988235618399,-0.036743200703651474
0.7843046734106096,0.054786073210870256,-1.6032474989727175,-0.17881873362741274,-0.018859509719573005,-0.04307894731090088,0.0154424481143459
-3.0858291817471772,4.5901962446994755,3.655485973303996,0.04864168807697844,0.10416989448666546,0.22565739423347342,0.09042624758265859
1.5911742047185093,-2.734890459469348,-3.6463740885156026,3.596726345342823,-0.023867279958472362,-0.23138330196092569,0.06482301710379042
-4.053508161200538,-2.759588061705256,-2.5637541419876673,2.7343635695849464,-0.1328497359061703,-0.08008395224154663,0.14648972913484215
0.6090912090348546,2.10280549878809,-4.051636785178036,1.7646079406988422,0.008497357266875021,-0.08645060872247286,0.1624435336806692
-1.8220338689010673,1.7441313720382245,3.8758481958238917,1.7134107520016855,0.1102271290192547,0.11457205369522998,0.031193951047046344
1.5228955532927921,-0.5498996767937792,1.2332557205543413,1.5350930007917105,0.0748268919569013,-0.04749265020647881,-0.03935462110776005
-0.815079152884465,-2.192635918443587,-0.12350558651563581,4.790947723336142,0.033194541309849085,-0.125840201508218,0.07859770098428125
4.917650455439746,-3.9303165729534983,-2.8758852580299887,-4.315209133875185,-0.12407521018837851,-0.14817286305096097,-0.22860646453863204
-3.7985732320561274,0.2168863332241413,-3.829178053940634,2.529408267498429,-0.09762913370548383,-0.04686253512317588,0.23053435303820735
-0.18351565684608584,4.907469474771796,-0.0006711561165007041,2.1048895249432196,0.13656344373504858,0.059708489011163234,0.1599232402817245
-4.573561517068853,-4.434703229022845,-3.505223390156159,3.0647985183759605,-0.18897379235743791,-0.1286232724097222,0.1490862265906251
4.5427098163584,-2.2751165038363386,-3.7504678027040814,1.9643701792960435,0.009629913782280468,-0.25065328604389725,-0.024510851959880293
-2.4351511905080416,3.74652826987189,3.31836633001209,-4.504761634168045,0.002499635504157851,0.28009614849120135,-0.0364766334177823
4.463727634289688,0.44234742881064637,-1.4233160714063278,2.069499035387812,0.11104516054163638,-0.15028390624546364,-0.011745891081886697
-1.8471988984519925,-1.2927218879626845,-1.7055654660127062,2.745010620649727,-0.04200951263555313,-0.0779219815234625,0.11122340215892759
-0.9141718032959831,-3.5420296002948826,-1.8791149525573783,-2.0125638853564998,-0.16695760483009486,-0.04988817728399556,-0.061362371773289355
0.12387269638188769,2.6372063563984423,-2.5710487726929756,-1.3166967862224812,-0.022533330122702536,0.025179633470921205,0.08372634769971221
-2.170781811263466,-2.012373429680271,1.7434440835907967,-2.0179038475445434,-0.08915230009794968,0.0783951262543707,-0.08006532332338102
-2.217144871936293,-1.9698485021183796,3.9937175512915086,4.110968209844305,0.07835384774162282,0.00260091422530234,0.008101045074904683
-1.1542589256200442,-3.970093638299579,4.42338459970259,3.426134001172711,0.05450332073911357,-0.03637168228299311,-0.08473522913798696
-3.173156670826053,1.030771028349803,0.40420751298685254,-4.677696758355522,-0.12831749775689838,0.18571663941036462,-0.019510590492589283
-2.9501889457861097,-3.300643099842956,1.7814167072714984,-4.581395116591999,-0.18101620909899133,0.12024715339613302,-0.14918368839822987
0.9776897633412442,-1.6978770889741912,0.8852155427225696,1.4162855335200533,0.03162627501219352,-0.06413273686225839,-0.04765548581151004
-2.722426342665747,2.3453538281603583,2.773524830928941,1.0168514763766723,0.0682660758560045,0.13648907050756748,0.07358015147275193
2.869370915358086,-2.586069858703066,-1.235186007645661,4.357936141737758,0.06812102381494234,-0.22097125846889143,0.0030595861182725905
4.692524073631324,-0.46617599679704824,-0.3785280484991551,-3.0844096933100653,0.015268206700501104,-0.049056368512349235,-0.17476848256087293
-0.10136633649116877,4.797580007348252,1.601067555329716,-0.4234162897726348,0.11747729872828329,0.13846860377883544,0.06387694441637934
-2.537734297399712,0.22682777791681907,-3.378116447675504,2.7038061374281597,-0.05970433659460476,-0.06634721019574266,0.19658854800933767
-2.705759454323118,4.247652825506005,1.3665385874436673,-0.7023761380639364,0.04412111641125237,0.18044654010673455,0.10854439009603378
-3.107084850923374,4.2408609456173885,0.28949049805093185,3.0952650464116473,0.09037063278313187,0.09084342496360094,0.22563822988669952
-2.7461470389915754,0.240701484938862,1.6018009443116323,0.019148118834132255,-0.017689929818138977,0.09139002698815875,0.031204348854509727
3.4912084043950458,-1.8013272555782844,-2.569957607881095,-1.029570449835849,-0.038192938178003656,-0.13665845636037152,-0.08338107782062411
-2.8593323578200036,-2.429147009581131,-0.9789027076613603,0.11842993381705824,-0.12297904282490872,-0.013342945864790918,0.033944844215939816
1.0709422576867755,2.5586913534834093,-1.1009559831795803,2.7961734942679604,0.1064970224451713,-0.04818760763301814,0.119663968294315
-3.527604332293328,-0.5028626222567851,-0.711796213711084,-2.264682775723764,-0.14013891887969923,0.09155256544098446,0.03270789217830807
-2.4733772022089684,-3.166335251153747,-1.2102260533586993,2.837945423186392,-0.08023986167070046,-0.09482259050979738,0.07456029839111807
2.772578594686199,-1.0394044061284835,3.447468431696233,-0.26989785438036584,0.09821489531747166,-0.0018923342947616728,-0.1673188730420285
4.9333688005139305,-2.680125130877168,-0.3035795110281345,4.004696806681894,0.11908721930581044,-0.23843540498202254,-0.0734492803040238
0.08537478079043925,4.9702880270385315,1.9322237387601149,-0.8680772168289641,0.12239618659520243,0.15370428403674344,0.0463247175702003
-0.07043158310502662,-0.9566200512476639,-2.0749905323811255,2.871966867609636,-0.0046015059824835985,-0.11666291736266798,0.090239309596625
3.330675176760929,-0.930729239037765,1.6652107395450173,-2.0459222697512613,0.040384688150338396,-0.011005428130048305,-0.17716749833544385
-0.7740694886086086,-0.7947288195072746,0.2939293964977985,-3.057965911270398,-0.08665669645776966,0.06662471953739062,-0.07494565863704139
4.547144551827856,2.1350918179678855,2.3118502766827937,4.871073727595727,0.27730320748148524,-0.09942552369545807,0.003270460378954745
-3.458076867245289,3.28159049744896,-2.0136050727328425,-2.577399784862817,-0.09534982454783977,0.14606924153648446,0.1372416145014283
1.8098846448619348,2.4921958212772033,1.4767224291228045,2.572050754741145,0.16701707300006177,-0.008260342984061442,0.03950310004519131
4.257923654370931,0.7623909849315016,3.2216934557764496,2.0530318531028886,0.20590079896363542,-0.04653742133531736,-0.1036487616025109
-0.5275021725690054,-2.1260784905398564,4.28875496692822,-0.7354644322804464,0.017994197430778236,0.06851286162475631,-0.14717323815954486
-0.8000397810566895,2.303402879553235,-2.518445285885006,-0.30355772588721486,-0.026372798265513513,0.017771102012242662,0.1181851160135048
3.1709795257118643,-3.865730749556847,4.08444223047408,-4.554094611573979,-0.023288072098897637,0.03203653133558696,-0.3483388248292616
-1.6530839789651508,-1.393815416308135,1.5367331953587264,2.4125937262015364,0.01804855052573954,-0.012331839363715886,0.025225090966662794
1.8107698958254383,-3.9273617725389345,-1.830919512055357,-4.074831780004394,-0.16044686337546496,-0.06988438800830672,-0.177378754140298
-1.1065378874537215,-4.0310992842798985,-1.9985761335862904,2.2300497424121613,-0.09812327125815498,-0.14306374545649259,0.02897921064827277
2.1992086038739185,-1.6899565949558184,-4.113931178351695,2.0918251695040926,-0.03025707999859005,-0.2018984309337105,0.05147980331169002
1.847216557499701,-0.8557620363052143,-4.7074959185413,-2.9103607578336943,-0.13252804310361016,-0.09000227509025041,-0.020129854068829108
3.115922033132035,3.3215259178149417,-1.490475589094463,3.9943897199444365,0.178827241635939,-0.10558522848711986,0.12645487097159572
-2.4578978066438015,-3.4715602754566524,-3.2161411212875968,-0.42008667578251924,-0.1913137175834114,-0.07619433828635856,0.03960871059316059
